image_id,BLEU-1,BLEU-2,BLEU-3,BLEU-4,ROUGE-1,ROUGE-2,ROUGE-L,METEOR,BERTScore,CLIPScore,RefCLIPScore,CIDEr,Distinct-1,Distinct-2
0,0.8333333333333334,0.5504818825631803,0.31212952972004515,0.13545994273378145,0.6666666666666667,0.2727272727272727,0.6363636363636365,0.6284153005464481,0.787822425365448,30.72998821735382,95.97921967506409,1.4946059480878282,0.4027777777777778,0.6716417910447762
1,0.7,0.485071250072666,0.30904201059819864,0.11833343078048614,0.5333333333333333,0.31999999999999995,0.4666666666666666,0.5060820624546114,0.646138072013855,32.567405700683594,92.63714551925659,0.6726198335740554,0.5476190476190477,0.8734177215189873
2,0.9131007162822624,0.8662433989749432,0.7702701175614728,0.6757701388900912,0.9166666666666666,0.7272727272727272,0.9166666666666666,0.8627717391304347,0.9088690280914307,29.462158679962158,96.99047803878784,3.031761919164701,0.576271186440678,0.8518518518518519
3,0.7368421052631579,0.5829830881301374,0.47392751581533704,0.3449651062777743,0.6428571428571428,0.4615384615384615,0.6428571428571428,0.8254701633370208,0.667802095413208,30.633556842803955,88.98429870605469,0.6059925597487306,0.32954545454545453,0.5542168674698795
4,0.6923076923076923,0.5362664443598958,0.4482832914650016,0.36615107686578496,0.5294117647058824,0.48,0.5294117647058824,0.6880733944954128,0.5536940097808838,27.820229530334473,83.09952020645142,0.6362649354762889,0.45054945054945056,0.7558139534883721
5,0.5789473684210527,0.40102208598815653,0.26681705112906884,0.10427961492353341,0.4999999999999999,0.20689655172413793,0.3870967741935484,0.4958545918367347,0.6158720850944519,31.83235228061676,92.09029078483582,0.5755321740780275,0.5185185185185185,0.8947368421052632
6,0.6363636363636364,0.35675303400633784,0.1124900516228462,0.06484115071397646,0.5454545454545454,0.20000000000000004,0.4705882352941177,0.49600000000000005,0.5928081274032593,36.518192291259766,90.93999862670898,0.605063124507938,0.4642857142857143,0.7341772151898734
7,0.8461538461538461,0.5937710859953544,0.2685823300799375,0.1835554260049945,0.5806451612903226,0.3157894736842105,0.5714285714285715,0.5009920634920635,0.6845426559448242,28.227463364601135,74.81574416160583,0.3710357227269631,0.3375,0.5866666666666667
8,0.5536730085068172,0.41061489280339625,0.30582111115978067,0.22825471031091593,0.5625,0.26666666666666666,0.5,0.4437810945273632,0.5335246324539185,29.21881675720215,71.33545875549316,0.2277206849260856,0.47540983606557374,0.8392857142857143
9,1.0,0.8451542547285166,0.6606667571887815,0.5224081268759071,0.6666666666666665,0.42424242424242425,0.6666666666666665,0.5471498944405349,0.6368728876113892,30.938196182250977,93.86221170425415,0.7828313253609789,0.33962264150943394,0.5416666666666666
10,0.9,0.7745966692414834,0.669701663687948,0.5988059642324198,0.8695652173913043,0.5714285714285713,0.7826086956521738,0.7495798319327732,0.6813903450965881,34.105706214904785,95.8128035068512,1.4287960434749538,0.3230769230769231,0.5666666666666667
11,0.6923076923076923,0.33210558207753577,0.0936626369188104,0.05344445934790546,0.4666666666666667,0.08333333333333333,0.39999999999999997,0.3166852678571429,0.5203163623809814,30.902239680290222,73.45832586288452,0.28501403083485277,0.4533333333333333,0.7571428571428571
12,0.6363636363636364,0.47809144373375745,0.36409551973871035,0.2704091953828695,0.5000000000000001,0.24242424242424246,0.4571428571428571,0.5241015962884328,0.6651741862297058,34.126412868499756,87.04699277877808,0.4969171159861523,0.49411764705882355,0.8625
13,0.5,0.36514837167011077,0.21760128865823397,0.10025157431478134,0.5,0.36363636363636365,0.5,0.6343858298036196,0.6566371917724609,28.297841548919678,87.62378692626953,0.5511486933574354,0.582089552238806,0.8548387096774194
14,0.875,0.7245688373094719,0.5726765811739684,0.45608395453519407,0.6000000000000001,0.3571428571428571,0.6000000000000001,0.6167763157894737,0.6275119781494141,31.391596794128418,78.47193479537964,0.6331542199476147,0.4888888888888889,0.8588235294117647
15,0.6363636363636364,0.25226248955475655,0.08930404437304966,0.05452469119630864,0.42857142857142855,0.15384615384615385,0.42857142857142855,0.5037252996436669,0.7171211242675781,31.279951333999634,90.34490585327148,0.39576097359037327,0.4264705882352941,0.6825396825396826
16,0.7,0.4830458915396479,0.3081820245307397,0.14287202148494,0.588235294117647,0.2608695652173913,0.4444444444444445,0.42825838414634143,0.5731246471405029,30.313754081726074,89.04060125350952,0.8230065208789412,0.37735849056603776,0.5833333333333334
17,0.7142857142857143,0.5580303566223723,0.5161747768314839,0.4924790605054523,0.6428571428571428,0.6153846153846154,0.6428571428571428,0.7079365079365081,0.7650169730186462,34.91925001144409,91.64508581161499,1.1864889293410295,0.421875,0.7288135593220338
18,0.6666666666666666,0.47445571459117775,0.3235822670488355,0.20532047270710935,0.5945945945945945,0.34285714285714286,0.43243243243243246,0.44576382998774866,0.6550772786140442,31.531444191932678,78.32414507865906,0.2860278854736685,0.4017857142857143,0.6915887850467289
19,0.7272727272727273,0.5393598899705937,0.4017088609223959,0.26460159523593296,0.625,0.33333333333333326,0.6,0.7632653061224489,0.7723383903503418,35.557687282562256,94.61027979850769,0.7334654478483564,0.4666666666666667,0.7714285714285715
20,0.6595414762772626,0.5317393377440625,0.4046662204309178,0.3036666402577617,0.6428571428571429,0.4615384615384615,0.6428571428571429,0.6752062527138515,0.7364497184753418,33.32419395446777,87.73945569992065,1.704603216053848,0.3888888888888889,0.6567164179104478
21,0.7857142857142857,0.6021937915964949,0.47558295852049254,0.3766410991613996,0.7200000000000001,0.5217391304347826,0.7200000000000001,0.778125,0.7270022630691528,30.82483410835266,93.52822303771973,1.5711731669609148,0.4367816091954023,0.7317073170731707
22,0.6842105263157895,0.6546536707079771,0.6136747318393285,0.5568544122775908,0.6875,0.4827586206896552,0.6451612903225806,0.700152207001522,0.6957637071609497,31.74489140510559,80.97459673881531,0.9109073368299391,0.41414141414141414,0.7340425531914894
23,0.9333333333333333,0.674199862463242,0.5334477276235368,0.46848729319262694,0.608695652173913,0.29629629629629634,0.5517241379310344,0.548485824742268,0.5857508778572083,35.19842326641083,86.74037456512451,0.957418590448778,0.4157303370786517,0.7261904761904762
24,0.8181818181818182,0.5720775535473553,0.3650117225173392,0.15690219308813547,0.6428571428571428,0.3636363636363636,0.631578947368421,0.6824665350010973,0.7688071131706238,31.302613019943237,89.69521522521973,1.5196011206113058,0.4520547945205479,0.7352941176470589
25,0.7,0.43305558510994563,0.23841009465479204,0.10127778387827421,0.56,0.2608695652173913,0.4516129032258065,0.548913043478261,0.5831745862960815,39.25389051437378,76.70267224311829,0.5326688381379829,0.4605263157894737,0.7746478873239436
26,0.7692307692307693,0.5239368319955838,0.4097828608787468,0.30928520903947526,0.6857142857142857,0.42424242424242425,0.5714285714285715,0.5832810211341285,0.5484457015991211,30.631709098815918,81.37534856796265,1.8702933599616793,0.4939759036144578,0.8076923076923077
27,0.47619047619047616,0.29019050004400465,0.211049462029397,0.1531682455208201,0.4615384615384615,0.25,0.4285714285714285,0.5636363636363636,0.5509496331214905,31.735128164291382,83.05809497833252,0.27359241345088986,0.4838709677419355,0.7727272727272727
28,0.8888888888888888,0.816496580927726,0.6589088507688828,0.5555238068023581,0.6666666666666667,0.39999999999999997,0.6086956521739131,0.560032894736842,0.6718168258666992,30.69865107536316,93.95163059234619,1.4284180186156583,0.4264705882352941,0.6984126984126984
29,0.8461538461538461,0.5937710859953544,0.4584879204441043,0.37239098949398236,0.6451612903225806,0.3703703703703704,0.6451612903225806,0.661764705882353,0.6947624683380127,29.688099026679993,82.25531578063965,1.150429146384275,0.40229885057471265,0.7195121951219512
30,0.7142857142857143,0.3450327796711771,0.2336791679810423,0.15875722180934987,0.5714285714285714,0.3333333333333333,0.5714285714285714,0.605,0.7761062383651733,31.183186173439026,90.20596742630005,0.57405972265534,0.3979591836734694,0.7419354838709677
