image_id,BLEU-1,BLEU-2,BLEU-3,BLEU-4,ROUGE-1,ROUGE-2,ROUGE-L,METEOR,BERTScore,CLIPScore,RefCLIPScore,CIDEr,Distinct-1,Distinct-2
0,0.4444444444444444,0.2253744679276044,0.11682319212362983,0.04612688667589035,0.42105263157894735,0.1818181818181818,0.2807017543859649,0.33333333333333337,0.3383016288280487,29.01415228843689,76.97468400001526,0.18718953307591382,0.7471264367816092,1.0
1,0.38461538461538464,0.17902871850985821,0.06811917787742343,0.04131551591106297,0.28571428571428575,0.10526315789473685,0.2580645161290322,0.3263157894736842,0.3596961796283722,30.832189321517944,75.58223009109497,0.24007130248420133,0.7090909090909091,1.0
2,0.45454545454545453,0.2919371040605711,0.14287017481956946,0.05502042119161772,0.43478260869565216,0.22727272727272724,0.3913043478260869,0.43732193732193736,0.3438943028450012,26.557868719100952,77.1204948425293,0.011557181210744847,0.6578947368421053,0.963302752293578
3,0.27586206896551724,0.0951733734533601,0.03571253846098249,0.021042495247559002,0.25,0.06896551724137931,0.23529411764705882,0.23910984848484848,0.4364379048347473,31.880566477775574,81.70675039291382,0.007847500255594362,0.7530864197530864,1.0
4,0.4074074074074074,0.17702833484793146,0.051568919841793105,0.026883361967085205,0.3555555555555555,0.1395348837209302,0.31111111111111117,0.2941331645035349,0.37195372581481934,26.301831007003784,80.19565343856812,0.11725436389159957,0.6864406779661016,0.9912280701754386
5,0.5909090909090909,0.23722785729558885,0.06733943284999062,0.03798229226827674,0.3870967741935484,0.13793103448275862,0.3870967741935484,0.34503009837028337,0.38276752829551697,30.248063802719116,84.5841646194458,0.09995055962024799,0.628099173553719,0.9652173913043478
6,0.5684763955277425,0.3770052200607537,0.2501139088360704,0.0959248989489875,0.5,0.19047619047619047,0.42857142857142855,0.5616605616605618,0.4613941013813019,32.82773792743683,81.72816634178162,0.3276194138837758,0.6576576576576577,0.9532710280373832
7,0.46153846153846156,0.19611613513818402,0.07234344883380851,0.04324227075463215,0.3703703703703704,0.08333333333333334,0.2962962962962963,0.28615384615384615,0.29766255617141724,30.386805534362793,81.19668960571289,0.14863561061673616,0.6829268292682927,0.9576271186440678
8,0.5555555555555556,0.35806423376863633,0.2522988615176485,0.18953162992336403,0.4864864864864865,0.2285714285714286,0.3783783783783784,0.5110804386166705,0.30492109060287476,28.054100275039673,84.96692180633545,0.5380819485149213,0.6779661016949152,0.956140350877193
9,0.6,0.435285750066007,0.2796991256957586,0.13834368456410945,0.4615384615384615,0.32432432432432434,0.41025641025641024,0.5547745921736572,0.3803268373012543,32.0794403553009,89.15535807609558,0.3068429235586265,0.6637168141592921,0.9351851851851852
